SID,CID,SCORE,TID
200900133715,300078,78.0,100921
200900133715,300079,79.0,100920
200900133715,300080,80.0,100919
200900133715,300081,81.0,100918
200900133715,300082,82.0,100917
200900133715,300083,83.0,100916
200900133715,300084,84.0,100915
200900133715,300085,85.0,100914
200900133715,300086,86.0,100913
200900133715,300087,87.0,100912
200900133715,300088,88.0,100911
200900133715,300089,89.0,100910
200900133715,300090,90.0,100909
200900133715,300091,91.0,100908
200900133715,300092,92.0,100907
200900133715,300093,93.0,100906
200900133715,300094,94.0,100905
200900133715,300095,95.0,100904
200900133715,300096,96.0,100903
200900133715,300097,97.0,100902
200900133715,300098,98.0,100901
200900133715,300099,99.0,100900
200900133715,300100,100.0,100899
200900133715,300101,101.0,100898
200900133715,300102,102.0,100897
200900133715,300103,103.0,100896
200900133715,300104,104.0,100895
200900133715,300105,105.0,100894
200900133715,300106,106.0,100893
200900133715,300107,107.0,100892
200900133715,300108,108.0,100891
200900133715,300109,109.0,100890
200900133715,300110,110.0,100889
200900133715,300111,111.0,100888
200900133715,300112,112.0,100887
200900133715,300113,113.0,100886
200900133715,300114,114.0,100885
200900133715,300115,115.0,100884
200900133715,300116,116.0,100883
200900133715,300117,117.0,100882
200900133715,300118,118.0,100881
200900133715,300119,119.0,100880
200900133715,300120,120.0,100879
200900133715,300121,121.0,100878
200900133715,300122,122.0,100877
200900133715,300123,123.0,100876
200900133715,300124,124.0,100875
200900133715,300125,125.0,100874
200900133715,300126,126.0,100873
200900133715,300127,127.0,100872
200900133715,300128,128.0,100871
200900133715,300129,129.0,100870
200900133715,300130,130.0,100869
200900133715,300131,131.0,100868
200900133715,300132,132.0,100867
200900133715,300133,133.0,100866
200900133715,300134,134.0,100865
200900133715,300135,135.0,100864
200900133715,300136,136.0,100863
200900133715,300137,137.0,100862
200900133715,300138,138.0,100861
200900133715,300139,139.0,100860
200900133715,300140,140.0,100859
200900133179,300001,62.0,100001
200900133179,300010,56.0,100010
200900133179,300012,84.0,100012
200900133179,300011,95.0,100011
200900133179,300016,67.0,100016
200900133179,300001,1.0,100998
200900133179,300002,2.0,100997
200900133179,300003,3.0,100996
200900133179,300004,4.0,100995
200900133179,300005,5.0,100994
200900133179,300006,6.0,100993
200900133179,300007,7.0,100992
200900133179,300008,8.0,100991
200900133179,300009,9.0,100990
200900133179,300010,10.0,100989
200900133179,300011,11.0,100988
200900133179,300012,12.0,100987
200900133179,300013,13.0,100986
200900133179,300014,14.0,100985
200900133179,300015,15.0,100984
200900133179,300016,16.0,100983
200900133179,300017,17.0,100982
200900133179,300018,18.0,100981
200900133179,300019,19.0,100980
200900133179,300020,20.0,100979
200900133179,300021,21.0,100978
200900133179,300022,22.0,100977
200900133179,300023,23.0,100976
200900133179,300024,24.0,100975
200900133179,300025,25.0,100974
200900133179,300026,26.0,100973
200900133179,300027,27.0,100972
200900133179,300028,28.0,100971
200900133179,300029,29.0,100970
200900133179,300030,30.0,100969
200900133179,300031,31.0,100968
200900133179,300032,32.0,100967
200900133179,300033,33.0,100966
200900133179,300034,34.0,100965
200900133179,300035,35.0,100964
200900133179,300036,36.0,100963
200900133179,300037,37.0,100962
200900133179,300038,38.0,100961
200900133179,300039,39.0,100960
200900133179,300040,40.0,100959
200900133179,300041,41.0,100958
200900133179,300042,42.0,100957
200900133179,300043,43.0,100956
200900133179,300044,44.0,100955
200900133179,300045,45.0,100954
200900133179,300046,46.0,100953
200900133179,300047,47.0,100952
200900133179,300048,48.0,100951
200900133179,300049,49.0,100950
200900133179,300050,50.0,100949
200900133179,300051,51.0,100948
200900133179,300052,52.0,100947
200900133179,300053,53.0,100946
200900133179,300054,54.0,100945
200900133179,300055,55.0,100944
200900133179,300056,56.0,100943
200900133179,300057,57.0,100942
200900133179,300058,58.0,100941
200900133179,300059,59.0,100940
200900133179,300060,60.0,100939
200900133179,300061,61.0,100938
200900133179,300062,62.0,100937
200900133179,300063,63.0,100936
200900133179,300064,64.0,100935
200900133179,300065,65.0,100934
200900133179,300066,66.0,100933
200900133179,300067,67.0,100932
200900133179,300068,68.0,100931
200900133179,300069,69.0,100930
200900133179,300070,70.0,100929
200900133179,300071,71.0,100928
200900133179,300072,72.0,100927
200900133179,300073,73.0,100926
200900133179,300074,74.0,100925
200900133179,300075,75.0,100924
200900133179,300076,76.0,100923
200900133179,300077,77.0,100922
200900133179,300078,78.0,100921
200900133179,300079,79.0,100920
200900133179,300080,80.0,100919
200900133179,300081,81.0,100918
200900133179,300082,82.0,100917
200900133179,300083,83.0,100916
200900133179,300084,84.0,100915
200900133179,300085,85.0,100914
200900133179,300086,86.0,100913
200900133179,300087,87.0,100912
200900133179,300088,88.0,100911
200900133179,300089,89.0,100910
200900133179,300090,90.0,100909
200900133179,300091,91.0,100908
200900133179,300092,92.0,100907
200900133179,300093,93.0,100906
200900133179,300094,94.0,100905
200900133179,300095,95.0,100904
200900133179,300096,96.0,100903
200900133179,300097,97.0,100902
200900133179,300098,98.0,100901
200900133179,300099,99.0,100900
200900133179,300100,100.0,100899
200900133179,300101,101.0,100898
200900133179,300102,102.0,100897
200900133179,300103,103.0,100896
200900133179,300104,104.0,100895
200900133179,300105,105.0,100894
200900133179,300106,106.0,100893
200900133179,300107,107.0,100892
200900133179,300108,108.0,100891
200900133179,300109,109.0,100890
200900133179,300110,110.0,100889
200900133179,300111,111.0,100888
200900133179,300112,112.0,100887
200900133179,300113,113.0,100886
200900133179,300114,114.0,100885
200900133179,300115,115.0,100884
200900133179,300116,116.0,100883
200900133179,300117,117.0,100882
200900133179,300118,118.0,100881
200900133179,300119,119.0,100880
200900133179,300120,120.0,100879
200900133179,300121,121.0,100878
200900133179,300122,122.0,100877
200900133179,300123,123.0,100876
200900133179,300124,124.0,100875
200900133179,300125,125.0,100874
200900133179,300126,126.0,100873
200900133179,300127,127.0,100872
200900133179,300128,128.0,100871
200900133179,300129,129.0,100870
200900133179,300130,130.0,100869
200900133179,300131,131.0,100868
200900133179,300132,132.0,100867
200900133179,300133,133.0,100866
200900133179,300134,134.0,100865
200900133179,300135,135.0,100864
200900133179,300136,136.0,100863
200900133179,300137,137.0,100862
200900133179,300138,138.0,100861
200900133179,300139,139.0,100860
200900133179,300140,140.0,100859
200900133702,300001,62.0,100001
200900133702,300010,56.0,100010
200900133702,300012,84.0,100012
200900133702,300011,95.0,100011
200900133702,300016,67.0,100016
200900133702,300001,1.0,100998
200900133702,300002,2.0,100997
200900133702,300003,3.0,100996
200900133702,300004,4.0,100995
200900133702,300005,5.0,100994
200900133702,300006,6.0,100993
200900133702,300007,7.0,100992
200900133702,300008,8.0,100991
200900133702,300009,9.0,100990
200900133702,300010,10.0,100989
200900133702,300011,11.0,100988
200900133702,300012,12.0,100987
200900133702,300013,13.0,100986
200900133702,300014,14.0,100985
200900133702,300015,15.0,100984
200900133702,300016,16.0,100983
200900133702,300017,17.0,100982
200900133702,300018,18.0,100981
200900133702,300019,19.0,100980
200900133702,300020,20.0,100979
200900133702,300021,21.0,100978
200900133702,300022,22.0,100977
200900133702,300023,23.0,100976
200900133702,300024,24.0,100975
200900133702,300025,25.0,100974
200900133702,300026,26.0,100973
200900133702,300027,27.0,100972
200900133702,300028,28.0,100971
200900133702,300029,29.0,100970
200900133702,300030,30.0,100969
200900133702,300031,31.0,100968
200900133702,300032,32.0,100967
200900133702,300033,33.0,100966
200900133702,300034,34.0,100965
200900133702,300035,35.0,100964
200900133702,300036,36.0,100963
200900133702,300037,37.0,100962
200900133702,300038,38.0,100961
200900133702,300039,39.0,100960
200900133702,300040,40.0,100959
200900133702,300041,41.0,100958
200900133702,300042,42.0,100957
200900133702,300043,43.0,100956
200900133702,300044,44.0,100955
200900133702,300045,45.0,100954
200900133702,300046,46.0,100953
200900133702,300047,47.0,100952
200900133702,300048,48.0,100951
200900133702,300049,49.0,100950
200900133702,300050,50.0,100949
200900133702,300051,51.0,100948
200900133702,300052,52.0,100947
200900133702,300053,53.0,100946
200900133702,300054,54.0,100945
200900133702,300055,55.0,100944
200900133702,300056,56.0,100943
200900133702,300057,57.0,100942
200900133702,300058,58.0,100941
200900133702,300059,59.0,100940
200900133702,300060,60.0,100939
200900133702,300061,61.0,100938
200900133702,300062,62.0,100937
200900133702,300063,63.0,100936
200900133788,300040,40.0,100959
200900133788,300041,41.0,100958
200900133788,300042,42.0,100957
200900133788,300043,43.0,100956
200900133788,300044,44.0,100955
200900133788,300045,45.0,100954
200900133788,300046,46.0,100953
200900133788,300047,47.0,100952
200900133788,300048,48.0,100951
200900133788,300049,49.0,100950
200900133788,300050,50.0,100949
200900133788,300051,51.0,100948
200900133788,300052,52.0,100947
200900133788,300053,53.0,100946
200900133788,300054,54.0,100945
200900133788,300055,55.0,100944
200900133788,300056,56.0,100943
200900133788,300057,57.0,100942
200900133788,300058,58.0,100941
200900133788,300059,59.0,100940
200900133788,300060,60.0,100939
200900133788,300061,61.0,100938
200900133788,300062,62.0,100937
200900133788,300063,63.0,100936
200900133788,300064,64.0,100935
200900133788,300065,65.0,100934
200900133788,300066,66.0,100933
200900133788,300067,67.0,100932
200900133788,300068,68.0,100931
200900133788,300069,69.0,100930
200900133788,300070,70.0,100929
200900133788,300071,71.0,100928
200900133788,300072,72.0,100927
200900133788,300073,73.0,100926
200900133788,300074,74.0,100925
200900133788,300075,75.0,100924
200900133788,300076,76.0,100923
200900133788,300077,77.0,100922
200900133788,300078,78.0,100921
200900133788,300079,79.0,100920
200900133788,300080,80.0,100919
200900133788,300081,81.0,100918
200900133788,300082,82.0,100917
200900133788,300083,83.0,100916
200900133788,300084,84.0,100915
200900133788,300085,85.0,100914
200900133788,300086,86.0,100913
200900133788,300087,87.0,100912
200900133788,300088,88.0,100911
200900133788,300089,89.0,100910
200900133788,300090,90.0,100909
200900133788,300091,91.0,100908
200900133788,300092,92.0,100907
200900133788,300093,93.0,100906
200900133788,300094,94.0,100905
200900133788,300095,95.0,100904
200900133788,300096,96.0,100903
200900133788,300097,97.0,100902
200900133788,300098,98.0,100901
200900133788,300099,99.0,100900
200900133788,300100,100.0,100899
200900133788,300101,101.0,100898
200900133788,300102,102.0,100897
200900133788,300103,103.0,100896
200900133788,300104,104.0,100895
200900133788,300105,105.0,100894
200900133788,300106,106.0,100893
200900133788,300107,107.0,100892
200900133788,300108,108.0,100891
200900133788,300109,109.0,100890
200900133788,300110,110.0,100889
200900133788,300111,111.0,100888
200900133788,300112,112.0,100887
200900133788,300113,113.0,100886
200900133788,300114,114.0,100885
200900133788,300115,115.0,100884
200900133788,300116,116.0,100883
200900133788,300117,117.0,100882
200900133788,300118,118.0,100881
200900133788,300119,119.0,100880
200900133788,300120,120.0,100879
200900133788,300121,121.0,100878
200900133788,300122,122.0,100877
200900133788,300123,123.0,100876
200900133788,300124,124.0,100875
200900133788,300125,125.0,100874
200900133788,300126,126.0,100873
200900133788,300127,127.0,100872
200900133788,300128,128.0,100871
200900133788,300129,129.0,100870
200900133788,300130,130.0,100869
200900133788,300131,131.0,100868
200900133788,300132,132.0,100867
200900133788,300133,133.0,100866
200900133788,300134,134.0,100865
200900133788,300135,135.0,100864
200900133788,300136,136.0,100863
200900133788,300137,137.0,100862
200900133788,300138,138.0,100861
200900133788,300139,139.0,100860
200900133788,300140,140.0,100859
200900133499,300001,62.0,100001
200900133499,300010,56.0,100010
200900133499,300012,84.0,100012
200900133499,300011,95.0,100011
200900133499,300016,67.0,100016
200900133499,300001,1.0,100998
200900133499,300002,2.0,100997
200900133499,300003,3.0,100996
200900133499,300004,4.0,100995
200900133499,300005,5.0,100994
200900133499,300006,6.0,100993
200900133499,300007,7.0,100992
200900133499,300008,8.0,100991
200900133499,300009,9.0,100990
200900133499,300010,10.0,100989
200900133499,300011,11.0,100988
200900133499,300012,12.0,100987
200900133499,300013,13.0,100986
200900133499,300014,14.0,100985
200900133499,300015,15.0,100984
200900133499,300016,16.0,100983
200900133499,300017,17.0,100982
200900133499,300018,18.0,100981
200900133499,300019,19.0,100980
200900133499,300020,20.0,100979
200900133499,300021,21.0,100978
200900133499,300022,22.0,100977
200900133499,300023,23.0,100976
200900133499,300024,24.0,100975
200900133499,300025,25.0,100974
200900133499,300026,26.0,100973
200900133499,300027,27.0,100972
200900133499,300028,28.0,100971
200900133499,300029,29.0,100970
200900133499,300030,30.0,100969
200900133499,300031,31.0,100968
200900133499,300032,32.0,100967
200900133499,300033,33.0,100966
200900133499,300034,34.0,100965
200900133499,300035,35.0,100964
200900133499,300036,36.0,100963
200900133499,300037,37.0,100962
200900133499,300038,38.0,100961
200900133499,300039,39.0,100960
200900133499,300040,40.0,100959
